season,min_played,goals,assists,penalty_made,penalty_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,shot_creating_actions,goal_creating_actions,passes_completed,passes_attempted,pass_completion_percent,progressive_passes,carries,progressive_carries,take_ons_attempted,take_ons_successful
2425,90,1,0,0,0,4,1,0,0,59,3,1,0,2,0,31,47,66.0,5,39,6,3,1
2425,90,0,0,0,0,0,0,0,0,87,2,1,0,3,0,70,79,88.6,5,47,0,0,0
2425,84,0,1,0,0,1,0,0,0,48,4,1,2,2,1,22,32,68.8,3,20,0,3,0
2425,90,0,0,0,0,1,1,1,0,45,2,1,0,0,0,25,33,75.8,3,20,1,3,2
2425,59,0,0,0,0,0,0,0,0,24,1,0,1,1,0,6,17,35.3,1,19,4,3,0
2425,90,0,0,0,0,0,0,0,0,65,1,2,4,1,1,38,53,71.7,3,36,4,2,1
2425,90,0,0,0,0,0,0,0,0,53,0,0,0,0,0,38,51,74.5,0,40,0,0,0
2425,90,0,0,0,0,0,0,0,0,77,8,1,0,2,0,42,59,71.2,8,48,1,1,0
2425,90,0,0,0,0,0,0,0,0,80,1,1,1,1,0,67,76,88.2,5,52,0,0,0
2425,90,0,0,0,0,1,0,0,0,66,2,0,2,1,0,44,57,77.2,3,30,0,0,0
2425,90,0,0,0,0,0,0,0,0,56,1,1,2,1,0,35,39,89.7,0,27,1,0,0
2425,31,0,0,0,0,1,1,1,0,35,0,1,0,1,0,27,30,90.0,1,21,1,1,0
2425,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,60.0,0,3,0,0,0
2425,90,0,0,0,0,1,0,0,0,55,2,0,0,5,0,36,42,85.7,2,25,4,3,1
2425,90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,26,37,70.3,0,28,0,0,0
2425,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,100.0,0,1,0,0,0
2425,45,0,0,0,0,1,1,0,0,21,1,0,1,4,0,14,15,93.3,4,13,0,2,1
2425,15,0,0,0,0,1,0,0,0,14,1,0,1,0,0,2,6,33.3,0,5,0,0,0
2425,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,7,28.6,0,3,0,0,0
2425,45,0,0,0,0,1,0,1,0,35,0,1,2,3,0,25,31,80.6,0,14,0,0,0
2425,90,0,0,0,0,1,0,0,0,57,4,0,0,1,0,38,43,88.4,2,21,0,0,0
2425,89,0,0,0,0,3,0,0,0,47,1,0,1,6,0,18,30,60.0,5,23,5,6,4
2425,90,0,0,0,0,2,0,0,0,63,3,0,3,0,0,41,49,83.7,1,34,0,0,0
2425,45,0,0,0,0,1,0,0,0,38,0,4,0,1,0,15,26,57.7,1,12,2,3,2
2425,75,0,0,0,0,1,0,0,0,55,1,1,1,3,0,34,44,77.3,7,27,2,1,1
2425,90,0,0,0,0,0,0,1,0,47,1,2,1,1,0,34,39,87.2,6,21,0,0,0
2425,74,0,1,0,0,3,0,0,0,28,0,0,0,3,1,15,20,75.0,5,21,1,1,0
2425,45,0,0,0,0,3,1,0,0,27,0,0,1,1,0,15,19,78.9,3,21,3,2,1
2425,90,1,0,0,0,1,1,0,0,44,3,2,2,4,0,22,30,73.3,3,12,1,0,0
2425,56,0,0,0,0,0,0,0,0,46,0,1,2,1,0,38,42,90.5,5,34,0,0,0
2425,90,0,0,0,0,0,0,0,0,51,0,0,0,0,0,41,48,85.4,0,37,0,0,0
2425,90,1,1,0,0,3,2,0,0,74,3,1,4,2,1,51,57,89.5,9,41,0,4,2
2425,80,0,0,0,0,3,1,0,0,30,0,0,1,2,0,15,19,78.9,2,16,0,1,0
2425,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,75.0,1,2,0,0,0
2425,70,0,0,0,0,0,0,0,0,45,3,2,0,2,0,30,36,83.3,6,18,0,2,2
2425,70,1,0,0,0,3,1,0,0,33,1,2,0,3,0,14,20,70.0,2,20,2,1,0
2425,34,0,0,0,0,0,0,0,0,38,1,0,0,0,0,36,37,97.3,5,31,1,0,0
2425,90,0,0,0,0,0,0,0,0,49,0,0,1,3,0,30,39,76.9,1,23,0,1,0
2425,20,0,0,0,0,2,1,0,0,14,0,0,0,3,0,9,10,90.0,2,10,0,4,1
2425,90,0,0,0,0,2,0,0,0,50,2,0,2,4,0,27,36,75.0,3,36,9,6,3
2425,90,0,0,0,0,0,0,1,0,119,0,2,2,1,0,98,111,88.3,5,83,0,0,0
2425,56,0,0,0,0,0,0,0,0,61,2,1,2,1,0,39,48,81.3,5,38,1,2,1
2425,90,0,0,0,0,0,0,1,0,77,2,2,0,0,0,57,68,83.8,5,45,3,2,1
2425,20,0,0,0,0,1,0,0,0,12,0,0,0,0,0,5,7,71.4,2,10,0,3,1
2425,34,0,0,0,0,1,0,0,0,21,2,1,0,2,0,8,11,72.7,1,11,0,2,0
2425,12,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,2,100.0,1,1,0,0,0
2425,90,4,0,1,1,6,4,0,0,42,1,0,1,5,0,19,30,63.3,6,19,2,2,1
2425,78,0,0,0,0,0,0,1,0,43,3,0,0,2,1,25,33,75.8,3,15,1,3,1
2425,70,0,1,0,0,1,0,0,0,30,0,0,0,4,3,14,20,70.0,2,23,3,9,7
2425,90,0,0,0,0,0,0,0,0,59,1,2,2,1,0,39,50,78.0,0,27,0,1,1
2425,90,0,0,0,0,0,0,0,0,59,4,1,3,1,0,37,45,82.2,3,17,1,0,0
2425,69,0,0,0,0,0,0,1,0,33,0,0,3,1,0,19,24,79.2,1,13,0,0,0
2425,90,0,0,0,0,0,0,0,0,41,3,1,2,2,0,24,32,75.0,2,14,0,2,2
2425,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,100.0,1,1,0,0,0
2425,78,0,1,0,0,5,1,0,0,25,0,0,3,2,1,7,14,50.0,0,10,3,2,1
2425,62,0,0,0,0,1,0,0,0,23,2,0,0,2,1,5,11,45.5,1,11,2,4,1
2425,28,0,0,0,0,1,0,0,0,13,1,0,1,1,0,5,7,71.4,0,6,2,1,0
2425,21,0,0,0,0,0,0,0,0,23,5,0,0,0,0,13,17,76.5,0,7,0,0,0
2425,90,0,0,0,0,0,0,0,0,65,0,0,0,0,0,46,62,74.2,0,42,0,0,0
2425,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,10,90.0,0,9,0,1,0
2425,90,0,0,0,0,0,0,1,0,66,2,3,0,1,0,47,56,83.9,0,45,0,2,1
2425,88,0,0,0,0,2,1,0,0,82,2,1,1,8,1,63,74,85.1,14,44,2,1,1
2425,61,0,0,0,0,0,0,0,0,47,4,1,1,2,0,36,41,87.8,6,25,1,0,0
2425,90,0,0,0,0,2,1,0,0,70,1,0,0,2,0,49,61,80.3,5,33,3,1,1
2425,90,0,0,0,0,1,0,0,0,21,0,0,0,0,0,17,20,85.0,0,14,0,0,0
2425,90,0,0,0,0,5,1,0,0,57,2,1,0,7,0,31,40,77.5,4,33,2,2,0
2425,72,0,0,0,0,2,0,0,0,27,0,0,0,0,0,15,22,68.2,1,22,1,1,1
2425,29,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,8,62.5,0,9,0,0,0
2425,90,0,0,0,0,1,0,0,0,23,0,0,1,1,0,9,18,50.0,1,11,1,0,0
2425,90,0,0,0,0,1,0,0,0,85,2,1,0,2,0,61,77,79.2,8,52,0,0,0
2425,18,0,0,0,0,1,0,0,0,8,0,0,0,0,0,5,6,83.3,0,5,0,0,0
2425,90,1,0,0,0,1,1,0,0,99,2,1,3,4,0,78,85,91.8,9,53,1,1,1
2425,90,0,1,0,0,1,0,0,0,84,3,3,1,2,1,53,71,74.6,2,50,1,1,1
2425,90,0,0,0,0,0,0,0,0,66,9,0,2,1,0,35,53,66.0,1,30,4,0,0
2425,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,5,20.0,0,2,1,0,0
2425,90,0,0,0,0,0,0,0,0,43,2,0,1,2,1,28,38,73.7,4,19,1,0,0
2425,90,0,1,0,0,0,0,0,0,74,0,2,1,4,2,44,69,63.8,8,30,0,2,1
2425,90,0,0,0,0,2,0,1,0,29,0,1,1,0,0,5,14,35.7,2,16,0,2,0
2425,82,2,0,0,0,3,2,0,0,45,1,0,0,1,0,22,32,68.8,4,25,1,3,1
2425,8,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,3,100.0,2,2,0,0,0
2425,90,0,0,0,0,0,0,0,0,46,0,3,1,4,0,31,35,88.6,3,27,4,4,3
2425,45,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,12,58.3,0,14,0,1,0
2425,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0,0,0,0,0
2425,90,0,0,0,0,1,0,0,0,54,2,2,3,0,0,28,36,77.8,2,17,0,0,0
2425,90,0,0,0,0,0,0,0,0,43,2,3,1,0,0,27,32,84.4,1,24,0,1,1
2425,45,0,0,0,0,0,0,0,0,22,2,0,3,2,0,9,15,60.0,1,7,0,2,0
2425,90,0,0,0,0,0,0,1,0,44,0,0,0,0,0,29,43,67.4,0,28,0,0,0
2425,82,0,0,0,0,0,0,0,0,44,4,5,0,1,1,29,34,85.3,5,23,0,2,2
2425,90,0,0,0,0,1,0,0,0,40,1,0,0,1,0,25,34,73.5,5,16,1,0,0
2425,90,0,0,0,0,2,1,0,0,57,3,1,0,2,0,38,44,86.4,4,44,7,3,0
2425,90,0,0,0,0,0,0,1,0,52,0,0,0,0,0,38,49,77.6,0,40,0,0,0
2425,90,0,0,0,0,5,2,0,0,31,0,0,0,4,0,10,15,66.7,0,16,0,2,1
2425,80,0,1,0,0,1,0,1,0,45,0,0,1,6,1,32,35,91.4,4,37,7,6,3
2425,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,8,75.0,1,8,2,1,1
2425,90,1,0,0,0,1,1,0,0,68,2,2,0,2,1,49,57,86.0,2,49,2,3,1
2425,90,0,0,0,0,0,0,0,0,73,1,1,2,0,0,56,67,83.6,1,44,1,1,1
2425,90,0,0,0,0,2,0,0,0,78,1,1,0,4,0,63,71,88.7,8,58,1,0,0
2425,90,0,0,0,0,2,0,1,0,94,4,0,2,2,0,76,82,92.7,5,61,4,2,1
2425,25,0,0,0,0,1,1,0,0,24,0,0,1,4,0,17,22,77.3,3,18,0,2,2
2425,80,0,0,0,0,0,0,0,0,31,1,0,1,0,0,21,23,91.3,1,18,0,0,0
2425,90,0,0,0,0,0,0,1,0,93,1,1,1,1,0,77,86,89.5,6,68,1,0,0
2425,10,0,0,0,0,0,0,0,0,11,1,0,0,2,0,7,10,70.0,1,8,4,1,1
2425,65,0,0,0,0,2,1,0,0,38,1,1,0,4,0,21,29,72.4,4,24,2,3,2
2425,90,1,0,1,1,0,0,0,0,29,1,0,2,3,1,17,21,81.0,0,20,2,3,1
2425,90,0,0,0,0,0,0,1,0,57,3,2,2,3,1,37,45,82.2,6,42,1,4,4
2425,90,0,0,0,0,1,0,0,0,32,0,1,0,1,0,19,22,86.4,2,13,0,0,0
2425,90,0,0,0,0,1,0,1,0,58,1,1,1,0,0,35,51,68.6,2,33,0,0,0
2425,75,0,0,0,0,4,1,0,0,21,0,1,0,0,0,13,16,81.3,3,18,1,0,0
2425,90,0,0,0,0,0,0,0,0,28,1,0,0,4,0,21,27,77.8,3,21,4,2,2
2425,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,100.0,0,3,0,0,0
2425,90,0,0,0,0,2,2,1,0,46,4,0,2,2,0,27,31,87.1,1,23,0,0,0
2425,77,0,0,0,0,1,0,0,0,61,3,1,1,4,0,46,54,85.2,6,33,4,0,0
2425,90,0,0,0,0,0,0,0,0,53,0,1,2,3,0,31,47,66.0,3,27,2,1,1
2425,90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,18,26,69.2,0,14,0,0,0
2425,76,0,0,0,0,0,0,1,0,28,0,2,1,1,0,13,19,68.4,4,19,0,2,0
2425,14,0,0,0,0,1,0,0,0,7,1,0,1,0,0,2,3,66.7,0,2,0,0,0
2425,13,0,0,0,0,0,0,0,0,10,1,1,0,0,0,5,5,100.0,0,3,0,0,0
2425,68,0,0,0,0,1,0,0,0,40,0,0,0,1,0,23,31,74.2,3,31,6,8,4
2425,90,0,0,0,0,1,0,0,0,68,0,0,1,7,1,46,60,76.7,9,47,2,1,1
2425,68,0,0,0,0,1,0,0,0,33,0,1,0,4,1,24,31,77.4,2,22,1,1,1
2425,90,0,0,0,0,2,0,0,0,64,2,2,0,0,0,45,54,83.3,6,37,3,1,1
2425,90,0,0,0,0,0,0,1,0,36,0,0,0,0,0,32,36,88.9,0,19,0,0,0
2425,90,0,0,0,0,1,0,0,0,74,1,0,1,0,0,58,62,93.5,3,50,0,0,0
2425,87,0,0,0,0,2,0,0,0,59,1,0,0,4,0,47,51,92.2,9,46,4,1,0
2425,8,0,0,0,0,0,0,1,0,9,1,1,1,0,0,1,4,25.0,0,3,0,0,0
2425,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0,0,0,0,0
2425,90,0,0,0,0,1,0,0,0,103,1,1,2,1,0,76,86,88.4,6,67,1,0,0
2425,90,0,0,0,0,1,0,1,0,74,0,2,1,4,0,43,55,78.2,1,44,6,3,2
2425,82,1,0,1,1,2,1,0,0,23,0,0,0,1,0,16,17,94.1,0,14,0,0,0
2425,22,0,0,0,0,1,0,0,0,15,0,0,1,0,0,8,11,72.7,1,12,4,0,0
2425,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,75.0,0,3,1,1,0
2425,22,0,0,0,0,0,0,0,0,18,1,0,1,0,0,11,15,73.3,1,10,0,0,0
2425,82,0,0,0,0,0,0,1,0,51,0,2,0,2,0,40,46,87.0,6,34,1,0,0
2425,45,0,0,0,0,1,0,0,0,13,0,0,0,0,0,8,11,72.7,0,13,2,0,0
2425,34,0,0,0,0,1,0,0,0,19,0,1,0,3,0,8,15,53.3,2,10,5,1,1
2425,90,0,0,0,0,0,0,0,0,14,0,0,0,1,0,8,9,88.9,1,8,0,0,0
2425,56,0,0,0,0,1,0,0,0,24,1,0,3,3,0,13,18,72.2,2,16,3,0,0
2425,74,0,0,0,0,1,0,0,0,40,0,1,3,1,0,29,35,82.9,4,25,0,0,0
2425,34,0,0,0,0,2,1,0,0,15,0,1,0,0,0,5,8,62.5,0,9,0,0,0
2425,90,0,0,0,0,0,0,0,0,23,0,0,0,0,0,10,21,47.6,1,10,0,0,0
2425,90,0,0,0,0,0,0,1,0,56,0,1,1,2,0,35,45,77.8,6,35,4,2,2
2425,7,0,0,0,0,0,0,0,0,10,0,0,0,1,0,7,9,77.8,0,7,2,0,0
2425,56,0,0,0,0,1,0,0,0,30,1,1,1,0,0,18,26,69.2,2,12,0,0,0
2425,90,0,0,0,0,1,0,0,0,48,0,1,1,0,0,36,40,90.0,2,32,0,0,0
2425,90,0,0,0,0,0,0,0,0,66,2,0,2,2,0,38,54,70.4,4,35,3,2,1
2425,16,0,0,0,0,0,0,0,0,12,1,0,0,1,0,7,11,63.6,0,7,1,0,0
2425,90,0,0,0,0,1,0,1,0,68,3,2,0,1,0,47,56,83.9,0,35,3,0,0
2425,45,0,0,0,0,1,0,0,0,17,0,0,0,2,0,6,11,54.5,0,7,1,0,0
2425,83,0,0,0,0,1,0,0,0,39,0,1,2,1,0,16,29,55.2,2,14,2,1,0
2425,90,0,0,0,0,0,0,0,0,57,2,1,5,3,0,41,48,85.4,4,23,3,1,0
2425,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,27,32,84.4,0,23,0,0,0
2425,88,0,0,0,0,0,0,0,0,85,0,1,0,1,0,66,80,82.5,8,40,2,0,0
2425,18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,9,77.8,0,8,0,1,1
2425,18,0,0,0,0,1,1,0,0,14,0,0,2,1,0,4,7,57.1,1,7,0,0,0
2425,90,0,1,0,0,0,0,1,0,30,0,0,0,2,2,18,26,69.2,0,11,1,2,1
2425,72,0,0,0,0,1,1,0,0,35,0,0,0,1,0,26,31,83.9,2,14,1,1,0
2425,90,1,0,0,0,2,1,1,0,74,0,2,1,0,0,59,67,88.1,2,39,0,0,0
2425,2,0,0,0,0,0,0,0,0,6,1,0,1,0,0,3,3,100.0,0,2,0,0,0
2425,72,0,0,0,0,1,0,0,0,37,0,1,0,2,1,24,28,85.7,5,22,4,1,0
2425,90,1,0,1,1,2,1,0,0,38,2,0,1,2,0,19,29,65.5,2,16,2,3,2
2425,90,0,0,0,0,0,0,0,0,70,3,0,0,2,1,57,62,91.9,6,36,3,1,0
2425,90,0,0,0,0,2,1,1,0,73,2,1,0,1,0,46,66,69.7,6,28,4,2,0
2425,90,0,0,0,0,0,0,0,0,93,0,1,1,1,0,79,86,91.9,6,48,0,0,0
2425,90,0,0,0,0,0,0,1,0,44,1,1,1,2,0,32,34,94.1,4,20,0,1,1
2425,39,0,0,0,0,1,0,1,0,14,0,0,0,0,0,5,10,50.0,1,9,2,2,1
2425,23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,100.0,0,2,1,0,0
2425,51,0,0,0,0,1,1,0,0,29,1,0,1,1,0,18,24,75.0,1,19,5,1,0
2425,90,0,0,0,0,0,0,0,0,44,1,2,1,2,0,31,41,75.6,5,20,4,0,0
2425,67,0,0,0,0,1,0,0,0,19,0,0,0,2,1,12,17,70.6,2,8,0,0,0
2425,90,0,0,0,0,1,0,0,0,69,2,3,1,0,0,44,57,77.2,2,35,1,2,2
2425,90,0,0,0,0,2,1,0,0,43,2,0,1,2,0,17,28,60.7,4,28,2,2,1
2425,90,0,0,0,0,1,0,0,0,54,2,0,0,1,0,36,44,81.8,2,23,1,2,2
2425,90,1,0,0,0,1,1,0,0,61,1,2,0,2,0,44,51,86.3,7,27,4,1,0
2425,90,0,0,0,0,0,0,0,0,48,0,0,0,0,0,34,42,81.0,0,33,0,0,0
2425,76,0,0,0,0,0,0,0,0,60,3,1,1,1,0,46,48,95.8,2,28,0,1,0
2425,14,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,11,72.7,2,5,0,0,0
2425,90,0,0,0,0,0,0,0,0,60,1,0,1,0,0,51,54,94.4,3,37,1,0,0
2425,90,0,0,0,0,0,0,0,0,71,6,2,1,1,0,50,55,90.9,2,43,0,1,0
2425,90,0,0,0,0,0,0,0,0,71,1,0,1,0,0,60,67,89.6,3,59,1,0,0
2425,7,0,0,0,0,1,0,0,0,8,1,0,1,0,0,4,5,80.0,1,5,2,0,0
2425,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,31,38,81.6,0,21,0,0,0
2425,90,0,0,0,0,0,0,0,0,84,0,0,1,1,1,72,77,93.5,6,59,4,0,0
2425,7,0,0,0,0,0,0,0,0,10,0,0,0,1,0,7,9,77.8,1,7,0,0,0
2425,90,0,0,0,0,1,0,0,0,48,1,0,1,2,0,39,43,90.7,3,36,3,2,2
2425,27,0,0,0,0,0,0,0,0,10,1,0,0,0,0,6,6,100.0,0,7,0,1,0
2425,27,0,0,0,0,0,0,0,0,9,1,0,0,2,0,4,4,100.0,2,4,0,0,0
2425,63,0,1,0,0,0,0,0,0,37,0,0,0,1,1,26,32,81.3,3,27,2,1,0
2425,83,0,0,0,0,0,0,1,0,61,3,2,4,0,0,43,50,86.0,2,39,0,0,0
2425,63,1,0,0,0,2,1,0,0,28,0,0,0,1,1,16,19,84.2,1,22,1,4,1
2425,83,1,1,0,0,1,1,0,0,30,0,0,0,1,1,19,22,86.4,2,26,0,2,0
2425,90,0,0,0,0,0,0,0,0,79,1,0,1,1,0,68,77,88.3,0,66,3,1,1
2425,7,0,0,0,0,1,1,0,0,7,0,0,0,0,0,3,6,50.0,0,8,1,0,0
2425,83,0,0,0,0,1,0,0,0,58,0,1,0,3,0,45,51,88.2,7,49,1,1,1
2425,90,0,0,0,0,0,0,0,0,28,0,0,0,0,0,21,27,77.8,0,15,0,0,0
2425,90,0,0,0,0,2,0,1,0,47,2,1,0,1,0,35,42,83.3,4,20,0,0,0
2425,68,0,0,0,0,0,0,0,0,17,1,0,0,1,0,7,11,63.6,0,11,1,3,1
2425,90,0,0,0,0,1,0,0,0,67,3,0,0,1,0,48,58,82.8,0,39,1,0,0
2425,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,0,1,0,0,0
2425,89,0,1,0,0,2,0,0,0,39,3,0,0,6,1,20,29,69.0,3,23,1,4,3
2425,22,0,0,0,0,1,1,0,0,18,0,0,0,1,0,15,17,88.2,3,14,1,0,0
2425,90,0,0,0,0,0,0,1,0,73,1,2,0,0,0,59,63,93.7,4,43,1,0,0
2425,68,0,0,0,0,1,1,0,0,51,3,1,1,2,1,36,45,80.0,7,30,0,0,0
2425,90,0,0,0,0,1,0,0,0,56,1,1,1,7,0,33,48,68.8,4,29,2,1,0
2425,89,2,0,0,0,3,3,1,0,18,0,0,1,3,1,4,8,50.0,0,18,4,1,1
2425,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,3,66.7,0,2,0,0,0
2425,90,0,1,0,0,1,0,0,0,42,0,0,1,5,1,26,32,81.3,4,26,3,6,4
2425,89,0,0,0,0,2,0,1,0,56,3,1,0,3,0,50,52,96.2,3,35,0,1,1
2425,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,100.0,0,3,1,0,0
2425,22,0,0,0,0,1,0,0,0,6,0,0,1,0,0,2,3,66.7,0,3,1,0,0
2425,90,0,0,0,0,3,0,0,0,46,1,1,0,3,0,23,33,69.7,4,36,3,6,1
2425,6,0,0,0,0,0,0,0,0,15,2,0,0,0,0,10,12,83.3,1,9,0,0,0
2425,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,25,36,69.4,0,30,0,0,0
2425,41,0,0,0,0,0,0,0,1,28,0,2,2,0,0,18,24,75.0,6,18,0,0,0
2425,45,0,0,0,0,2,0,0,0,41,3,0,1,6,0,25,33,75.8,1,23,0,1,0
2425,18,0,0,0,0,0,0,0,0,27,1,0,0,1,0,17,22,77.3,1,11,0,0,0
2425,90,0,0,0,0,0,0,1,0,59,3,4,0,2,0,37,50,74.0,3,31,0,0,0
2425,45,0,0,0,0,1,1,0,0,18,1,0,1,0,0,8,11,72.7,1,10,0,0,0
2425,44,0,0,0,0,0,0,0,0,25,2,0,3,1,0,13,17,76.5,0,11,1,0,0
2425,90,0,0,0,0,4,1,1,0,64,0,7,1,2,0,41,47,87.2,2,35,1,1,0
2425,72,0,0,0,0,0,0,1,0,35,4,0,0,0,0,23,25,92.0,3,15,0,0,0
2425,72,0,0,0,0,0,0,0,0,28,2,1,0,2,0,16,23,69.6,1,18,1,1,1
2425,40,0,0,0,0,0,0,1,0,16,2,0,2,2,0,6,11,54.5,1,5,1,0,0
2425,90,0,0,0,0,1,0,0,0,48,1,1,4,0,0,29,37,78.4,1,25,0,0,0
2425,90,0,0,0,0,0,0,1,0,63,5,1,0,1,0,44,54,81.5,7,30,0,0,0
2425,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100.0,0,1,0,0,0
2425,75,1,0,0,0,3,1,1,0,40,1,1,3,4,0,23,29,79.3,7,19,3,0,0
2425,90,0,0,0,0,1,0,0,0,130,1,2,4,1,1,107,120,89.2,1,98,0,1,0
2425,90,1,0,0,0,2,1,0,0,58,0,1,3,11,0,35,40,87.5,11,31,4,3,0
2425,45,0,0,0,0,2,0,0,0,28,1,2,0,3,1,21,24,87.5,3,21,3,0,0
2425,45,0,0,0,0,0,0,1,0,25,1,2,0,0,0,17,20,85.0,2,18,4,3,0
2425,90,1,0,0,0,4,3,0,0,31,0,0,1,5,1,15,18,83.3,3,13,1,2,2
2425,90,0,0,0,0,0,0,0,0,51,0,0,0,2,0,49,51,96.1,0,42,0,0,0
2425,76,0,0,0,0,3,2,0,0,60,0,1,0,3,0,48,56,85.7,5,54,3,0,0
2425,14,0,0,0,0,1,0,0,0,17,1,0,0,1,0,10,13,76.9,1,11,2,2,1
2425,80,0,1,0,0,2,0,0,0,96,0,0,1,3,1,88,91,96.7,9,82,1,1,0
2425,15,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,100.0,0,3,0,1,0
2425,14,0,1,0,0,2,0,0,0,15,0,0,0,1,1,7,13,53.8,0,10,0,0,0
2425,90,0,0,0,0,1,1,1,0,83,1,0,2,2,0,60,73,82.2,2,46,4,1,1
2425,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,9,77.8,0,5,0,0,0
2425,90,0,0,0,0,0,0,0,0,87,1,2,1,3,0,79,82,96.3,7,60,0,0,0
2425,76,0,0,0,0,2,2,0,0,46,0,0,4,2,0,24,35,68.6,3,35,8,5,2
2425,90,0,0,0,0,0,0,0,0,54,0,1,0,1,0,39,49,79.6,2,29,0,2,1
2425,15,0,0,0,0,0,0,0,0,9,0,1,0,1,0,7,9,77.8,1,5,2,0,0
2425,88,1,0,0,0,4,1,0,0,40,2,1,2,4,2,18,21,85.7,3,27,3,3,1
2425,60,1,0,0,0,1,1,0,0,23,2,0,0,1,0,8,17,47.1,2,14,3,2,1
2425,15,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,4,75.0,1,4,1,0,0
2425,75,1,0,0,0,2,2,0,0,20,0,0,1,2,0,11,14,78.6,1,12,0,0,0
2425,90,0,0,0,0,0,0,0,0,67,3,0,0,1,0,53,61,86.9,4,45,0,0,0
2425,30,0,0,0,0,1,0,0,0,13,0,0,0,3,0,5,9,55.6,1,6,1,1,0
2425,90,0,0,0,0,0,0,0,0,26,0,0,0,1,0,20,24,83.3,0,12,0,0,0
2425,90,0,2,0,0,1,0,0,0,57,4,2,4,5,2,31,43,72.1,4,30,1,0,0
2425,2,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,,0,2,0,0,0
2425,90,0,0,0,0,0,0,0,0,78,5,3,2,0,0,47,61,77.0,6,51,1,3,2
2425,75,0,1,0,0,1,1,1,0,32,0,0,0,3,1,18,27,66.7,4,17,2,1,0
2425,90,0,0,0,0,1,0,1,0,52,0,1,1,0,0,30,44,68.2,4,35,2,2,1
2425,90,0,0,0,0,2,0,0,0,55,3,2,5,2,0,31,37,83.8,3,17,0,3,2
2425,90,0,0,0,0,0,0,0,0,57,0,0,0,0,0,41,55,74.5,0,44,0,0,0
2425,21,0,0,0,0,1,0,1,0,29,0,1,0,1,0,21,23,91.3,3,19,0,1,1
2425,45,0,0,0,0,1,0,0,0,24,0,0,0,1,0,13,20,65.0,2,18,2,0,0
2425,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,6,100.0,0,5,0,1,1
2425,90,0,0,0,0,0,0,0,0,78,2,2,3,2,1,58,62,93.5,2,31,0,1,1
2425,90,0,0,0,0,0,0,1,0,80,1,2,2,2,0,69,73,94.5,4,44,2,0,0
2425,90,0,0,0,0,0,0,0,0,102,3,1,2,0,0,83,91,91.2,5,58,0,0,0
2425,45,0,0,0,0,1,0,0,0,44,1,0,0,0,0,31,33,93.9,6,25,1,5,1
2425,45,0,0,0,0,0,0,0,0,18,1,0,0,1,0,11,16,68.8,0,10,2,0,0
2425,69,0,0,0,0,0,0,1,0,43,4,0,0,1,0,25,31,80.6,2,23,2,2,1
2425,45,0,0,0,0,1,0,0,0,20,3,0,0,0,0,9,12,75.0,0,8,0,0,0
2425,45,0,0,0,0,1,0,0,0,35,0,0,1,0,0,23,26,88.5,1,23,1,2,1
2425,45,0,0,0,0,1,1,0,0,9,1,0,0,1,0,6,7,85.7,1,6,0,0,0
2425,90,1,0,0,0,2,2,0,0,89,0,2,4,2,1,65,79,82.3,2,45,0,0,0
2425,75,0,0,0,0,1,0,1,0,36,2,0,0,3,0,14,21,66.7,3,22,1,3,1
